  0.042427     0.0048828 
  0.042780     0.0048828 
  0.043134     0.0048828 
  0.043487     0.0048828 
  0.043841     0.0048828 
  0.044194     0.0048828 
  0.044548     0.0048828 
  0.044901     0.0048828 
  0.045255     0.0048828 
  0.045609     0.0048828 
  0.045962     0.0048828 
  0.046316     0.0048828 
  0.046669     0.0048828 
  0.047023     0.0048828 
  0.047376     0.0048828 
  0.047730     0.0048828 
  0.048083     0.0048828 
  0.048437     0.0048828 
  0.048791     0.0048828 
  0.049144     0.0048828 
  0.049498     0.0048828 
  0.049851     0.0048828 
  0.050205     0.0048828 
  0.050558     0.0048828 
  0.050912     0.0048828 
  0.051265     0.0048828 
  0.051619     0.0048828 
  0.051973     0.0048828 
  0.052326     0.0048828 
  0.052680     0.0048828 
  0.053033     0.0048828 
  0.053387     0.0048828 
  0.053740     0.0048828 
  0.054094     0.0061035 
  0.054447     0.0054932 
  0.054801     0.0061035 
  0.055155     0.0061035 
  0.055508     0.0067139 
  0.055862     0.0079346 
  0.056215     0.0079346 
  0.056569     0.0073242 
  0.056922     0.0079346 
  0.057276     0.0073242 
  0.057629     0.0085449 
  0.057983     0.0079346 
  0.058337     0.0079346 
  0.058690     0.0073242 
  0.059044     0.0054932 
  0.059397     0.0061035 
  0.059751     0.0048828 
  0.060104     0.0054932 
  0.060458     0.0048828 
  0.060811     0.0054932 
  0.061165     0.0048828 
  0.061519     0.0054932 
  0.061872     0.0048828 
  0.062226     0.0048828 
  0.062579     0.0048828 
  0.062933     0.0048828 
  0.063286     0.0048828 
  0.063640     0.0048828 
  0.063993     0.0054932 
  0.064347     0.0054932 
  0.064701     0.0048828 
  0.065054     0.0048828 
  0.065408     0.0048828 
  0.065761     0.0048828 
  0.066115     0.0048828 
  0.066468     0.0048828 
  0.066822     0.0048828 
  0.067175     0.0048828 
  0.067529     0.0048828 
  0.067883     0.0048828 
  0.068236     0.0048828 
  0.068590     0.0048828 
  0.068943     0.0048828 
  0.069297     0.0048828 
  0.069650     0.0048828 
  0.070004     0.0048828 
  0.070357     0.0048828 
  0.070711     0.0048828 
  0.071065     0.0054932 
  0.071418     0.0048828 
  0.071772     0.0048828 
  0.072125     0.0048828 
  0.072479     0.0048828 
  0.072832     0.0054932 
  0.073186     0.0048828 
  0.073539     0.0048828 
  0.073893     0.0048828 
  0.074247     0.0048828 
  0.074600     0.0048828 
  0.074954     0.0061035 
  0.075307     0.0048828 
  0.075661     0.0048828 
  0.076014     0.0048828 
  0.076368     0.0048828 
  0.076721     0.0048828 
  0.077075     0.0048828 
  0.077429     0.0048828 
  0.077782     0.0048828 
  0.078136     0.0048828 
  0.078489     0.0048828 
  0.078843     0.0048828 
  0.079196     0.0048828 
  0.079550     0.0048828 
  0.079903     0.0048828 
  0.080257     0.0048828 
  0.080611     0.0048828 
  0.080964     0.0054932 
  0.081318     0.0054932 
  0.081671     0.0048828 
  0.082025     0.0048828 
  0.082378     0.0048828 
  0.082732     0.0048828 
  0.083085     0.0048828 
  0.083439     0.0048828 
  0.083793     0.0042725 
  0.084146     0.0048828 
  0.084500     0.0054932 
  0.084853     0.0048828 
  0.085207     0.0048828 
  0.085560     0.0048828 
