  0.0000000e+000 -3.0000000e+000 -2.9000000e+000 -2.8000000e+000 -2.7000000e+000 -2.6000000e+000 -2.5000000e+000 -2.4000000e+000 -2.3000000e+000 -2.2000000e+000 -2.1000000e+000 -2.0000000e+000 -1.9000000e+000 -1.8000000e+000 -1.7000000e+000 -1.6000000e+000 -1.5000000e+000 -1.4000000e+000 -1.3000000e+000 -1.2000000e+000 -1.1000000e+000 -1.0000000e+000 -9.0000000e-001 -8.0000000e-001 -7.0000000e-001 -6.0000000e-001 -5.0000000e-001 -4.0000000e-001 -3.0000000e-001 -2.0000000e-001 -1.0000000e-001  0.0000000e+000  1.0000000e-001  2.0000000e-001  3.0000000e-001  4.0000000e-001  5.0000000e-001  6.0000000e-001  7.0000000e-001  8.0000000e-001  9.0000000e-001  1.0000000e+000  1.1000000e+000  1.2000000e+000  1.3000000e+000  1.4000000e+000  1.5000000e+000  1.6000000e+000  1.7000000e+000  1.8000000e+000  1.9000000e+000  2.0000000e+000  2.1000000e+000  2.2000000e+000  2.3000000e+000  2.4000000e+000  2.5000000e+000  2.6000000e+000  2.7000000e+000  2.8000000e+000  2.9000000e+000  3.0000000e+000
  8.0000000e-001  8.0575484e-001  7.8608565e-001  7.6641646e-001  7.4674728e-001  7.2707809e-001  7.0740890e-001  6.8773971e-001  6.6807053e-001  6.4840134e-001  6.2873215e-001  6.0906296e-001  6.0419003e-001  5.9931710e-001  5.9444416e-001  5.8957123e-001  5.8469830e-001  5.7982537e-001  5.7495243e-001  5.7007950e-001  5.6520657e-001  5.6033364e-001  5.5759922e-001  5.5486480e-001  5.5213039e-001  5.4939597e-001  5.4666156e-001  5.4392714e-001  5.4119272e-001  5.3845831e-001  5.3572389e-001  5.3298947e-001  5.3074218e-001  5.2849489e-001  5.2624760e-001  5.2400031e-001  5.2175301e-001  5.1950572e-001  5.1725843e-001  5.1501114e-001  5.1276385e-001  5.1051656e-001  5.0840424e-001  5.0629192e-001  5.0417960e-001  5.0206728e-001  4.9995496e-001  4.9784265e-001  4.9573033e-001  4.9361801e-001  4.9150569e-001  4.8939337e-001  4.8757281e-001  4.8575224e-001  4.8393167e-001  4.8211111e-001  4.8029054e-001  4.7846998e-001  4.7664941e-001  4.7482884e-001  4.7300828e-001  4.7118771e-001
  8.1000000e-001  7.8103623e-001  7.6302858e-001  7.4502093e-001  7.2701328e-001  7.0900564e-001  6.9099799e-001  6.7299034e-001  6.5498269e-001  6.3697504e-001  6.1896740e-001  6.0095975e-001  5.9675600e-001  5.9255226e-001  5.8834852e-001  5.8414478e-001  5.7994104e-001  5.7573729e-001  5.7153355e-001  5.6732981e-001  5.6312607e-001  5.5892232e-001  5.5629646e-001  5.5367059e-001  5.5104472e-001  5.4841885e-001  5.4579299e-001  5.4316712e-001  5.4054125e-001  5.3791539e-001  5.3528952e-001  5.3266365e-001  5.3043978e-001  5.2821590e-001  5.2599203e-001  5.2376815e-001  5.2154428e-001  5.1932041e-001  5.1709653e-001  5.1487266e-001  5.1264878e-001  5.1042491e-001  5.0872700e-001  5.0702909e-001  5.0533118e-001  5.0363327e-001  5.0193536e-001  5.0023745e-001  4.9853954e-001  4.9684163e-001  4.9514372e-001  4.9344581e-001  4.9141585e-001  4.8938590e-001  4.8735595e-001  4.8532599e-001  4.8329604e-001  4.8126609e-001  4.7923613e-001  4.7720618e-001  4.7517623e-001  4.7314627e-001
  8.2000000e-001  7.5039958e-001  7.3505610e-001  7.1971262e-001  7.0436914e-001  6.8902566e-001  6.7368217e-001  6.5833869e-001  6.4299521e-001  6.2765173e-001  6.1230825e-001  5.9696477e-001  5.9318265e-001  5.8940053e-001  5.8561841e-001  5.8183630e-001  5.7805418e-001  5.7427206e-001  5.7048994e-001  5.6670783e-001  5.6292571e-001  5.5914359e-001  5.5657653e-001  5.5400946e-001  5.5144240e-001  5.4887534e-001  5.4630827e-001  5.4374121e-001  5.4117415e-001  5.3860708e-001  5.3604002e-001  5.3347296e-001  5.3126375e-001  5.2905455e-001  5.2684535e-001  5.2463615e-001  5.2242694e-001  5.2021774e-001  5.1800854e-001  5.1579933e-001  5.1359013e-001  5.1138093e-001  5.0979181e-001  5.0820270e-001  5.0661358e-001  5.0502447e-001  5.0343535e-001  5.0184624e-001  5.0025712e-001  4.9866801e-001  4.9707890e-001  4.9548978e-001  4.9336284e-001  4.9123589e-001  4.8910895e-001  4.8698200e-001  4.8485506e-001  4.8272811e-001  4.8060117e-001  4.7847422e-001  4.7634728e-001  4.7422033e-001
  8.3000000e-001  7.1384490e-001  7.0216821e-001  6.9049152e-001  6.7881484e-001  6.6713815e-001  6.5546146e-001  6.4378477e-001  6.3210808e-001  6.2043140e-001  6.0875471e-001  5.9707802e-001  5.9346996e-001  5.8986190e-001  5.8625385e-001  5.8264579e-001  5.7903773e-001  5.7542967e-001  5.7182161e-001  5.6821355e-001  5.6460549e-001  5.6099744e-001  5.5843943e-001  5.5588143e-001  5.5332342e-001  5.5076542e-001  5.4820741e-001  5.4564941e-001  5.4309140e-001  5.4053340e-001  5.3797540e-001  5.3541739e-001  5.3321411e-001  5.3101084e-001  5.2880756e-001  5.2660428e-001  5.2440100e-001  5.2219773e-001  5.1999445e-001  5.1779117e-001  5.1558789e-001  5.1338462e-001  5.1159868e-001  5.0981275e-001  5.0802682e-001  5.0624089e-001  5.0445495e-001  5.0266902e-001  5.0088309e-001  4.9909716e-001  4.9731123e-001  4.9552529e-001  4.9341375e-001  4.9130221e-001  4.8919067e-001  4.8707913e-001  4.8496759e-001  4.8285605e-001  4.8074451e-001  4.7863297e-001  4.7652143e-001  4.7440989e-001
  8.4000000e-001  7.0197687e-001  6.9121449e-001  6.8045210e-001  6.6968972e-001  6.5892733e-001  6.4816495e-001  6.3740256e-001  6.2664018e-001  6.1587779e-001  6.0511541e-001  5.9435302e-001  5.9088304e-001  5.8741305e-001  5.8394306e-001  5.8047307e-001  5.7700308e-001  5.7353309e-001  5.7006311e-001  5.6659312e-001  5.6312313e-001  5.5965314e-001  5.5694292e-001  5.5423270e-001  5.5152248e-001  5.4881226e-001  5.4610205e-001  5.4339183e-001  5.4068161e-001  5.3797139e-001  5.3526117e-001  5.3255095e-001  5.3062302e-001  5.2869509e-001  5.2676717e-001  5.2483924e-001  5.2291131e-001  5.2098338e-001  5.1905545e-001  5.1712752e-001  5.1519959e-001  5.1327167e-001  5.1150050e-001  5.0972933e-001  5.0795816e-001  5.0618699e-001  5.0441582e-001  5.0264466e-001  5.0087349e-001  4.9910232e-001  4.9733115e-001  4.9555998e-001  4.9363644e-001  4.9171291e-001  4.8978937e-001  4.8786583e-001  4.8594229e-001  4.8401876e-001  4.8209522e-001  4.8017168e-001  4.7824815e-001  4.7632461e-001
  8.5000000e-001  6.8613651e-001  6.7669667e-001  6.6725683e-001  6.5781699e-001  6.4837716e-001  6.3893732e-001  6.2949748e-001  6.2005764e-001  6.1061780e-001  6.0117797e-001  5.9173813e-001  5.8843045e-001  5.8512277e-001  5.8181508e-001  5.7850740e-001  5.7519972e-001  5.7189204e-001  5.6858436e-001  5.6527667e-001  5.6196899e-001  5.5866131e-001  5.5600108e-001  5.5334086e-001  5.5068063e-001  5.4802040e-001  5.4536018e-001  5.4269995e-001  5.4003972e-001  5.3737950e-001  5.3471927e-001  5.3205904e-001  5.3027671e-001  5.2849437e-001  5.2671204e-001  5.2492971e-001  5.2314737e-001  5.2136504e-001  5.1958270e-001  5.1780037e-001  5.1601804e-001  5.1423570e-001  5.1237156e-001  5.1050742e-001  5.0864327e-001  5.0677913e-001  5.0491499e-001  5.0305084e-001  5.0118670e-001  4.9932256e-001  4.9745841e-001  4.9559427e-001  4.9377123e-001  4.9194818e-001  4.9012514e-001  4.8830210e-001  4.8647905e-001  4.8465601e-001  4.8283297e-001  4.8100992e-001  4.7918688e-001  4.7736383e-001
  8.6000000e-001  6.6632381e-001  6.5861476e-001  6.5090571e-001  6.4319667e-001  6.3548762e-001  6.2777857e-001  6.2006952e-001  6.1236048e-001  6.0465143e-001  5.9694238e-001  5.8923333e-001  5.8611220e-001  5.8299106e-001  5.7986992e-001  5.7674878e-001  5.7362764e-001  5.7050650e-001  5.6738537e-001  5.6426423e-001  5.6114309e-001  5.5802195e-001  5.5561392e-001  5.5320589e-001  5.5079787e-001  5.4838984e-001  5.4598181e-001  5.4357378e-001  5.4116575e-001  5.3875772e-001  5.3634970e-001  5.3394167e-001  5.3217517e-001  5.3040868e-001  5.2864219e-001  5.2687569e-001  5.2510920e-001  5.2334270e-001  5.2157621e-001  5.1980972e-001  5.1804322e-001  5.1627673e-001  5.1421187e-001  5.1214702e-001  5.1008216e-001  5.0801730e-001  5.0595245e-001  5.0388759e-001  5.0182273e-001  4.9975787e-001  4.9769302e-001  4.9562816e-001  4.9381810e-001  4.9200804e-001  4.9019798e-001  4.8838792e-001  4.8657786e-001  4.8476780e-001  4.8295775e-001  4.8114769e-001  4.7933763e-001  4.7752757e-001
  8.7000000e-001  6.5668185e-001  6.5008883e-001  6.4349581e-001  6.3690278e-001  6.3030976e-001  6.2371674e-001  6.1712372e-001  6.1053070e-001  6.0393768e-001  5.9734466e-001  5.9075163e-001  5.8765112e-001  5.8455060e-001  5.8145008e-001  5.7834957e-001  5.7524905e-001  5.7214854e-001  5.6904802e-001  5.6594750e-001  5.6284699e-001  5.5974647e-001  5.5738027e-001  5.5501407e-001  5.5264787e-001  5.5028167e-001  5.4791547e-001  5.4554927e-001  5.4318307e-001  5.4081686e-001  5.3845066e-001  5.3608446e-001  5.3409021e-001  5.3209596e-001  5.3010170e-001  5.2810745e-001  5.2611320e-001  5.2411895e-001  5.2212469e-001  5.2013044e-001  5.1813619e-001  5.1614193e-001  5.1428270e-001  5.1242346e-001  5.1056423e-001  5.0870499e-001  5.0684576e-001  5.0498652e-001  5.0312728e-001  5.0126805e-001  4.9940881e-001  4.9754958e-001  4.9573464e-001  4.9391971e-001  4.9210477e-001  4.9028984e-001  4.8847490e-001  4.8665997e-001  4.8484503e-001  4.8303010e-001  4.8121516e-001  4.7940023e-001
  8.8000000e-001  6.5069283e-001  6.4465952e-001  6.3862621e-001  6.3259289e-001  6.2655958e-001  6.2052627e-001  6.1449296e-001  6.0845964e-001  6.0242633e-001  5.9639302e-001  5.9035971e-001  5.8720843e-001  5.8405715e-001  5.8090587e-001  5.7775459e-001  5.7460331e-001  5.7145203e-001  5.6830075e-001  5.6514947e-001  5.6199819e-001  5.5884691e-001  5.5666095e-001  5.5447500e-001  5.5228904e-001  5.5010309e-001  5.4791713e-001  5.4573118e-001  5.4354522e-001  5.4135926e-001  5.3917331e-001  5.3698735e-001  5.3488950e-001  5.3279164e-001  5.3069379e-001  5.2859593e-001  5.2649807e-001  5.2440022e-001  5.2230236e-001  5.2020450e-001  5.1810665e-001  5.1600879e-001  5.1425950e-001  5.1251021e-001  5.1076092e-001  5.0901163e-001  5.0726234e-001  5.0551305e-001  5.0376376e-001  5.0201448e-001  5.0026519e-001  4.9851590e-001  4.9670494e-001  4.9489397e-001  4.9308301e-001  4.9127205e-001  4.8946109e-001  4.8765013e-001  4.8583917e-001  4.8402821e-001  4.8221725e-001  4.8040629e-001
  8.9000000e-001  6.4835676e-001  6.4232684e-001  6.3629691e-001  6.3026699e-001  6.2423707e-001  6.1820715e-001  6.1217723e-001  6.0614731e-001  6.0011739e-001  5.9408747e-001  5.8805755e-001  5.8478412e-001  5.8151069e-001  5.7823726e-001  5.7496383e-001  5.7169040e-001  5.6841697e-001  5.6514354e-001  5.6187011e-001  5.5859668e-001  5.5532326e-001  5.5345596e-001  5.5158867e-001  5.4972138e-001  5.4785409e-001  5.4598680e-001  5.4411951e-001  5.4225221e-001  5.4038492e-001  5.3851763e-001  5.3665034e-001  5.3457304e-001  5.3249573e-001  5.3041843e-001  5.2834112e-001  5.2626382e-001  5.2418652e-001  5.2210921e-001  5.2003191e-001  5.1795460e-001  5.1587730e-001  5.1414228e-001  5.1240726e-001  5.1067225e-001  5.0893723e-001  5.0720221e-001  5.0546719e-001  5.0373217e-001  5.0199716e-001  5.0026214e-001  4.9852712e-001  4.9672898e-001  4.9493084e-001  4.9313271e-001  4.9133457e-001  4.8953643e-001  4.8773829e-001  4.8594016e-001  4.8414202e-001  4.8234388e-001  4.8054574e-001
