  0.0000000e+000 -3.0000000e+000 -2.9000000e+000 -2.8000000e+000 -2.7000000e+000 -2.6000000e+000 -2.5000000e+000 -2.4000000e+000 -2.3000000e+000 -2.2000000e+000 -2.1000000e+000 -2.0000000e+000 -1.9000000e+000 -1.8000000e+000 -1.7000000e+000 -1.6000000e+000 -1.5000000e+000 -1.4000000e+000 -1.3000000e+000 -1.2000000e+000 -1.1000000e+000 -1.0000000e+000 -9.0000000e-001 -8.0000000e-001 -7.0000000e-001 -6.0000000e-001 -5.0000000e-001 -4.0000000e-001 -3.0000000e-001 -2.0000000e-001 -1.0000000e-001  0.0000000e+000  1.0000000e-001  2.0000000e-001  3.0000000e-001  4.0000000e-001  5.0000000e-001  6.0000000e-001  7.0000000e-001  8.0000000e-001  9.0000000e-001  1.0000000e+000  1.1000000e+000  1.2000000e+000  1.3000000e+000  1.4000000e+000  1.5000000e+000  1.6000000e+000  1.7000000e+000  1.8000000e+000  1.9000000e+000  2.0000000e+000  2.1000000e+000  2.2000000e+000  2.3000000e+000  2.4000000e+000  2.5000000e+000  2.6000000e+000  2.7000000e+000  2.8000000e+000  2.9000000e+000  3.0000000e+000
  8.0000000e-001 -3.3223636e-001 -3.7948773e-001 -4.2673909e-001 -4.7399045e-001 -5.2124182e-001 -5.6849318e-001 -6.1574455e-001 -6.6299591e-001 -7.1024727e-001 -7.5749864e-001 -8.0475000e-001 -7.7737812e-001 -7.5000625e-001 -7.2263437e-001 -6.9526250e-001 -6.6789063e-001 -6.4051875e-001 -6.1314687e-001 -5.8577500e-001 -5.5840313e-001 -5.3103125e-001 -8.9792813e-001 -1.2648250e+000 -1.6317219e+000 -1.9986188e+000 -2.3655156e+000 -2.7324125e+000 -3.0993094e+000 -3.4662063e+000 -3.8331031e+000 -4.2000000e+000 -3.8950394e+000 -3.5900788e+000 -3.2851182e+000 -2.9801576e+000 -2.6751971e+000 -2.3702365e+000 -2.0652759e+000 -1.7603153e+000 -1.4553547e+000 -1.1503941e+000 -1.1456657e+000 -1.1409372e+000 -1.1362087e+000 -1.1314803e+000 -1.1267518e+000 -1.1220234e+000 -1.1172949e+000 -1.1125664e+000 -1.1078380e+000 -1.1031095e+000 -1.0814575e+000 -1.0598055e+000 -1.0381535e+000 -1.0165014e+000 -9.9484940e-001 -9.7319738e-001 -9.5154536e-001 -9.2989333e-001 -9.0824131e-001 -8.8658929e-001
  8.1000000e-001 -3.3223636e-001 -3.7948773e-001 -4.2673909e-001 -4.7399045e-001 -5.2124182e-001 -5.6849318e-001 -6.1574455e-001 -6.6299591e-001 -7.1024727e-001 -7.5749864e-001 -8.0475000e-001 -7.7737812e-001 -7.5000625e-001 -7.2263437e-001 -6.9526250e-001 -6.6789063e-001 -6.4051875e-001 -6.1314687e-001 -5.8577500e-001 -5.5840313e-001 -5.3103125e-001 -8.9792813e-001 -1.2648250e+000 -1.6317219e+000 -1.9986188e+000 -2.3655156e+000 -2.7324125e+000 -3.0993094e+000 -3.4662063e+000 -3.8331031e+000 -4.2000000e+000 -3.8950394e+000 -3.5900788e+000 -3.2851182e+000 -2.9801576e+000 -2.6751971e+000 -2.3702365e+000 -2.0652759e+000 -1.7603153e+000 -1.4553547e+000 -1.1503941e+000 -1.1129948e+000 -1.0755955e+000 -1.0381961e+000 -1.0007968e+000 -9.6339746e-001 -9.2599812e-001 -8.8859879e-001 -8.5119946e-001 -8.1380013e-001 -7.7640079e-001 -7.6133913e-001 -7.4627746e-001 -7.3121580e-001 -7.1615414e-001 -7.0109247e-001 -6.8603081e-001 -6.7096914e-001 -6.5590748e-001 -6.4084581e-001 -6.2578415e-001
  8.2000000e-001 -3.3223636e-001 -3.7948773e-001 -4.2673909e-001 -4.7399045e-001 -5.2124182e-001 -5.6849318e-001 -6.1574455e-001 -6.6299591e-001 -7.1024727e-001 -7.5749864e-001 -8.0475000e-001 -7.7737812e-001 -7.5000625e-001 -7.2263437e-001 -6.9526250e-001 -6.6789062e-001 -6.4051875e-001 -6.1314687e-001 -5.8577500e-001 -5.5840313e-001 -5.3103125e-001 -8.9792813e-001 -1.2648250e+000 -1.6317219e+000 -1.9986188e+000 -2.3655156e+000 -2.7324125e+000 -3.0993094e+000 -3.4662063e+000 -3.8331031e+000 -4.2000000e+000 -3.8747685e+000 -3.5495371e+000 -3.2243056e+000 -2.8990742e+000 -2.5738427e+000 -2.2486112e+000 -1.9233798e+000 -1.5981483e+000 -1.2729169e+000 -9.4768541e-001 -9.0384546e-001 -8.6000551e-001 -8.1616556e-001 -7.7232561e-001 -7.2848566e-001 -6.8464571e-001 -6.4080576e-001 -5.9696581e-001 -5.5312586e-001 -5.0928591e-001 -5.0140051e-001 -4.9351511e-001 -4.8562971e-001 -4.7774431e-001 -4.6985891e-001 -4.6197352e-001 -4.5408812e-001 -4.4620272e-001 -4.3831732e-001 -4.3043192e-001
  8.3000000e-001 -3.3223636e-001 -3.7948773e-001 -4.2673909e-001 -4.7399045e-001 -5.2124182e-001 -5.6849318e-001 -6.1574455e-001 -6.6299591e-001 -7.1024727e-001 -7.5749864e-001 -8.0475000e-001 -7.7737812e-001 -7.5000625e-001 -7.2263437e-001 -6.9526250e-001 -6.6789063e-001 -6.4051875e-001 -6.1314687e-001 -5.8577500e-001 -5.5840313e-001 -5.3103125e-001 -8.9792812e-001 -1.2648250e+000 -1.6317219e+000 -1.9986187e+000 -2.3655156e+000 -2.7324125e+000 -3.0993094e+000 -3.4662062e+000 -3.8331031e+000 -4.2000000e+000 -3.8342268e+000 -3.4684536e+000 -3.1026804e+000 -2.7369072e+000 -2.3711340e+000 -2.0053608e+000 -1.6395876e+000 -1.2738144e+000 -9.0804120e-001 -5.4226800e-001 -5.1821769e-001 -4.9416737e-001 -4.7011706e-001 -4.4606675e-001 -4.2201643e-001 -3.9796612e-001 -3.7391581e-001 -3.4986549e-001 -3.2581518e-001 -3.0176486e-001 -3.0164164e-001 -3.0151841e-001 -3.0139519e-001 -3.0127196e-001 -3.0114874e-001 -3.0102551e-001 -3.0090229e-001 -3.0077906e-001 -3.0065583e-001 -3.0053261e-001
  8.4000000e-001 -3.3223636e-001 -3.7948773e-001 -4.2673909e-001 -4.7399045e-001 -5.2124182e-001 -5.6849318e-001 -6.1574455e-001 -6.6299591e-001 -7.1024727e-001 -7.5749864e-001 -8.0475000e-001 -7.7737812e-001 -7.5000625e-001 -7.2263437e-001 -6.9526250e-001 -6.6789063e-001 -6.4051875e-001 -6.1314687e-001 -5.8577500e-001 -5.5840313e-001 -5.3103125e-001 -6.6003339e-001 -7.8903553e-001 -9.1803766e-001 -1.0470398e+000 -1.1760419e+000 -1.3050441e+000 -1.4340462e+000 -1.5630484e+000 -1.6920505e+000 -1.8210526e+000 -1.6722890e+000 -1.5235254e+000 -1.3747618e+000 -1.2259982e+000 -1.0772346e+000 -9.2847102e-001 -7.7970741e-001 -6.3094381e-001 -4.8218021e-001 -3.3341661e-001 -3.1746044e-001 -3.0150428e-001 -2.8554811e-001 -2.6959195e-001 -2.5363578e-001 -2.3767962e-001 -2.2172345e-001 -2.0576729e-001 -1.8981112e-001 -1.7385495e-001 -1.7738166e-001 -1.8090836e-001 -1.8443506e-001 -1.8796177e-001 -1.9148847e-001 -1.9501517e-001 -1.9854187e-001 -2.0206858e-001 -2.0559528e-001 -2.0912198e-001
  8.5000000e-001 -3.3223636e-001 -3.7948773e-001 -4.2673909e-001 -4.7399045e-001 -5.2124182e-001 -5.6849318e-001 -6.1574455e-001 -6.6299591e-001 -7.1024727e-001 -7.5749864e-001 -8.0475000e-001 -7.7737812e-001 -7.5000625e-001 -7.2263437e-001 -6.9526250e-001 -6.6789063e-001 -6.4051875e-001 -6.1314687e-001 -5.8577500e-001 -5.5840313e-001 -5.3103125e-001 -5.2900775e-001 -5.2698424e-001 -5.2496074e-001 -5.2293724e-001 -5.2091374e-001 -5.1889023e-001 -5.1686673e-001 -5.1484323e-001 -5.1281972e-001 -5.1079622e-001 -4.7621814e-001 -4.4164005e-001 -4.0706197e-001 -3.7248388e-001 -3.3790579e-001 -3.0332771e-001 -2.6874962e-001 -2.3417154e-001 -1.9959345e-001 -1.6501537e-001 -1.5594068e-001 -1.4686599e-001 -1.3779130e-001 -1.2871661e-001 -1.1964193e-001 -1.1056724e-001 -1.0149255e-001 -9.2417861e-002 -8.3343173e-002 -7.4268485e-002 -7.9825972e-002 -8.5383458e-002 -9.0940945e-002 -9.6498432e-002 -1.0205592e-001 -1.0761340e-001 -1.1317089e-001 -1.1872838e-001 -1.2428586e-001 -1.2984335e-001
  8.6000000e-001 -3.3223636e-001 -3.7948773e-001 -4.2673909e-001 -4.7399045e-001 -5.2124182e-001 -5.6849318e-001 -6.1574455e-001 -6.6299591e-001 -7.1024727e-001 -7.5749864e-001 -8.0475000e-001 -7.7737812e-001 -7.5000625e-001 -7.2263437e-001 -6.9526250e-001 -6.6789063e-001 -6.4051875e-001 -6.1314687e-001 -5.8577500e-001 -5.5840313e-001 -5.3103125e-001 -5.0485120e-001 -4.7867115e-001 -4.5249111e-001 -4.2631106e-001 -4.0013101e-001 -3.7395096e-001 -3.4777091e-001 -3.2159087e-001 -2.9541082e-001 -2.6923077e-001 -2.4601412e-001 -2.2279747e-001 -1.9958082e-001 -1.7636418e-001 -1.5314753e-001 -1.2993088e-001 -1.0671423e-001 -8.3497582e-002 -6.0280934e-002 -3.7064286e-002 -3.3658403e-002 -3.0252519e-002 -2.6846636e-002 -2.3440753e-002 -2.0034870e-002 -1.6628987e-002 -1.3223104e-002 -9.8172208e-003 -6.4113377e-003 -3.0054545e-003 -8.9745812e-003 -1.4943708e-002 -2.0912835e-002 -2.6881961e-002 -3.2851088e-002 -3.8820215e-002 -4.4789341e-002 -5.0758468e-002 -5.6727595e-002 -6.2696721e-002
  8.7000000e-001 -3.3223636e-001 -3.7948773e-001 -4.2673909e-001 -4.7399045e-001 -5.2124182e-001 -5.6849318e-001 -6.1574455e-001 -6.6299591e-001 -7.1024727e-001 -7.5749864e-001 -8.0475000e-001 -7.7737812e-001 -7.5000625e-001 -7.2263437e-001 -6.9526250e-001 -6.6789062e-001 -6.4051875e-001 -6.1314687e-001 -5.8577500e-001 -5.5840313e-001 -5.3103125e-001 -4.9094289e-001 -4.5085453e-001 -4.1076616e-001 -3.7067780e-001 -3.3058944e-001 -2.9050108e-001 -2.5041272e-001 -2.1032435e-001 -1.7023599e-001 -1.3014763e-001 -1.1386730e-001 -9.7586965e-002 -8.1306632e-002 -6.5026300e-002 -4.8745967e-002 -3.2465635e-002 -1.6185302e-002  9.5030460e-005  1.6375363e-002  3.2655696e-002  3.4406029e-002  3.6156362e-002  3.7906695e-002  3.9657029e-002  4.1407362e-002  4.3157695e-002  4.4908029e-002  4.6658362e-002  4.8408695e-002  5.0159028e-002  4.4205686e-002  3.8252343e-002  3.2299001e-002  2.6345658e-002  2.0392316e-002  1.4438973e-002  8.4856304e-003  2.5322878e-003 -3.4210547e-003 -9.3743973e-003
  8.8000000e-001 -3.3223636e-001 -3.7948773e-001 -4.2673909e-001 -4.7399045e-001 -5.2124182e-001 -5.6849318e-001 -6.1574455e-001 -6.6299591e-001 -7.1024727e-001 -7.5749864e-001 -8.0475000e-001 -7.6300575e-001 -7.2126150e-001 -6.7951725e-001 -6.3777300e-001 -5.9602875e-001 -5.5428450e-001 -5.1254025e-001 -4.7079600e-001 -4.2905175e-001 -3.8730750e-001 -3.4944255e-001 -3.1157760e-001 -2.7371265e-001 -2.3584770e-001 -1.9798275e-001 -1.6011781e-001 -1.2225286e-001 -8.4387907e-002 -4.6522958e-002 -8.6580087e-003  1.4790639e-003  1.1616137e-002  2.1753209e-002  3.1890282e-002  4.2027354e-002  5.2164427e-002  6.2301500e-002  7.2438572e-002  8.2575645e-002  9.2712717e-002  9.3240721e-002  9.3768724e-002  9.4296728e-002  9.4824731e-002  9.5352734e-002  9.5880738e-002  9.6408741e-002  9.6936745e-002  9.7464748e-002  9.7992751e-002  9.1677233e-002  8.5361716e-002  7.9046198e-002  7.2730680e-002  6.6415162e-002  6.0099644e-002  5.3784126e-002  4.7468609e-002  4.1153091e-002  3.4837573e-002
