8
5.75 5.15 -3.531003 3.273644 3.439246 -2.519355 -3.948882 3.592563
5.75 5.25 -3.555888 3.319638 3.440791 -2.587225 -4.003589 3.612193
5.75 5.35 -3.671552 3.439301 3.473391 -2.662832 -3.889596 3.532372
5.75 5.45 -3.671552 3.439301 3.473391 -2.711211 -4.006407 3.589633
5.75 5.55 -3.671552 3.439301 3.473391 -2.775199 -4.111619 3.643246
5.75 5.65 -3.671552 3.439301 3.473391 -2.806851 -4.253000 3.706867
5.75 5.75 -3.826605 3.519651 3.508930 -2.850423 -4.093016 3.619801
5.75 5.85 -3.892408 3.532619 3.521802 -2.872698 -4.124285 3.633180
5.75 5.95 -3.919770 3.532506 3.526610 -2.919211 -4.199810 3.672336
5.75 6.05 -3.912015 3.507857 3.521700 -2.966206 -4.342227 3.747631
5.75 6.15 -3.912015 3.507857 3.521700 -2.997920 -4.488250 3.811463
5.75 6.25 -3.912015 3.507857 3.521700 -3.031542 -4.633277 3.874033
5.75 6.35 -3.919770 3.532506 3.526611 -3.012768 -4.826414 3.937903
5.75 6.45 -4.103654 3.594439 3.563901 -3.050885 -4.614789 3.841222
5.75 6.55 -4.219472 3.621308 3.585691 -3.144040 -4.462341 3.785031
5.85 4.95 -3.547760 3.251176 3.432215 -2.504374 -3.689070 3.541630
5.85 5.05 -3.547760 3.251176 3.432215 -2.503866 -3.831687 3.601797
5.85 5.15 -3.547760 3.251176 3.432215 -2.547974 -3.940659 3.653806
5.85 5.25 -3.576309 3.327087 3.445344 -2.614099 -3.988690 3.657370
5.85 5.35 -3.576309 3.327087 3.445344 -2.668067 -4.097898 3.710276
5.85 5.45 -3.538786 3.400642 3.444969 -2.740656 -4.262780 3.760272
5.85 5.55 -3.526278 3.425160 3.444844 -2.765450 -4.439585 3.825428
5.85 5.65 -3.730947 3.509014 3.490694 -2.781767 -4.212924 3.710784
5.85 5.75 -3.847946 3.537873 3.514401 -2.822171 -4.129636 3.674503
5.85 5.85 -3.917826 3.554969 3.528308 -2.865700 -4.129501 3.676057
5.85 5.95 -3.936894 3.556283 3.531769 -2.918548 -4.212323 3.717977
5.85 6.05 -3.912015 3.507857 3.521700 -2.968814 -4.381617 3.812318
5.85 6.15 -4.103654 3.594439 3.563901 -2.983812 -4.186307 3.706022
5.85 6.25 -4.103654 3.594439 3.563901 -3.020344 -4.323234 3.767238
5.85 6.35 -4.155875 3.614891 3.574528 -3.052020 -4.368048 3.782996
5.85 6.45 -4.220693 3.642342 3.587769 -3.106989 -4.359645 3.777890
5.85 6.55 -4.220693 3.642342 3.587769 -3.174727 -4.464769 3.829542
5.95 4.95 -3.551062 3.431442 3.390736 -2.541223 -3.685662 3.548994
5.95 5.05 -3.532477 3.384891 3.521517 -2.595157 -3.810646 3.574264
5.95 5.15 -3.527523 3.308399 3.576799 -2.650518 -3.925546 3.638609
5.95 5.25 -3.561294 3.452938 3.447958 -2.713490 -3.954524 3.659976
5.95 5.35 -3.800079 3.289378 3.669813 -2.630802 -3.808133 3.585551
5.95 5.45 -3.663453 3.478425 3.491956 -2.756051 -4.061012 3.693776
5.95 5.55 -3.548172 3.388608 3.604135 -2.849711 -4.353873 3.807673
5.95 5.65 -3.783925 3.528559 3.458106 -2.856073 -4.077844 3.724401
5.95 5.75 -3.771400 3.591605 3.431763 -2.881054 -4.245052 3.783110
5.95 5.85 -3.964530 3.460871 3.621204 -2.896811 -4.058669 3.701303
5.95 5.95 -3.936355 3.593644 3.519607 -2.936821 -4.231261 3.764643
5.95 6.05 -3.904818 3.481535 3.626935 -2.991328 -4.407819 3.839780
5.95 6.15 -4.127940 3.628430 3.578636 -3.022029 -4.142345 3.723523
5.95 6.25 -4.131381 3.635895 3.544018 -3.086436 -4.244563 3.786723
5.95 6.35 -4.176512 3.645553 3.472932 -3.125321 -4.299354 3.844445
5.95 6.45 -4.248805 3.654227 3.606049 -3.149029 -4.298732 3.795613
5.95 6.55 -4.245998 3.679353 3.606698 -3.207503 -4.415871 3.840388
6.05 4.95 -3.530650 3.555150 3.399862 -2.579011 -3.736196 3.597136
6.05 5.05 -3.494032 3.619286 3.375549 -2.635753 -3.888334 3.652530
6.05 5.15 -3.721077 3.614433 3.426309 -2.630383 -3.688438 3.572048
6.05 5.25 -3.663745 3.666541 3.377564 -2.699596 -3.850707 3.642728
6.05 5.35 -3.825225 3.671581 3.422750 -2.693325 -3.760608 3.603384
6.05 5.45 -3.819172 3.670959 3.430100 -2.752736 -3.858751 3.648904
6.05 5.55 -3.956484 3.656327 3.454986 -2.758468 -3.799025 3.635034
6.05 5.65 -3.954328 3.666090 3.450883 -2.816744 -3.892111 3.678546
6.05 5.75 -3.957349 3.672574 3.462303 -2.875908 -3.977905 3.714719
6.05 5.85 -3.948302 3.659647 3.440335 -2.905870 -4.134214 3.797924
6.05 5.95 -4.015733 3.725335 3.696136 -2.929883 -4.072136 3.693752
6.05 6.05 -4.057045 3.647944 3.542244 -2.980275 -4.204511 3.814735
6.05 6.15 -4.163803 3.715631 3.569510 -3.025805 -4.129892 3.762864
6.05 6.25 -4.168664 3.773232 3.493431 -3.074044 -4.236951 3.819502
6.05 6.35 -4.160586 3.704479 3.513721 -3.153004 -4.343690 3.885753
6.05 6.45 -4.232206 3.708853 3.570049 -3.204290 -4.326255 3.867381
6.05 6.55 -4.219378 3.724008 3.567292 -3.266090 -4.458270 3.921761
6.10 4.95 -3.500183 3.559044 3.460722 -2.562637 -3.826024 3.634079
6.10 5.05 -3.500183 3.559044 3.460722 -2.614103 -3.930397 3.684703
6.10 5.15 -3.633443 3.596310 3.480994 -2.619009 -3.859965 3.649991
6.10 5.25 -3.633443 3.596310 3.480994 -2.669195 -3.964812 3.700558
6.10 5.35 -3.809700 3.681228 3.447753 -2.689528 -3.810188 3.635510
6.10 5.45 -3.868539 3.734892 3.536394 -2.673726 -3.882201 3.627567
6.10 5.55 -3.944002 3.665390 3.543017 -2.752092 -3.840267 3.640216
6.10 5.65 -3.944002 3.665390 3.543017 -2.802580 -3.943436 3.690162
6.10 5.75 -3.944002 3.665390 3.543017 -2.849619 -4.055737 3.743394
6.10 5.85 -3.944002 3.665390 3.543017 -2.893373 -4.175935 3.799240
6.10 5.95 -4.006509 3.672681 3.554469 -2.926557 -4.198004 3.811447
6.10 6.05 -4.044902 3.663069 3.560145 -2.970071 -4.253773 3.843902
6.10 6.15 -4.154997 3.712001 3.583163 -2.993822 -4.199559 3.808978
6.10 6.25 -4.190424 3.750715 3.592552 -3.066016 -4.221814 3.810052
6.10 6.35 -4.229473 3.761181 3.599816 -3.125119 -4.256814 3.826660
6.10 6.45 -4.214831 3.729045 3.594622 -3.171715 -4.407972 3.905578
6.10 6.55 -4.214831 3.729045 3.594622 -3.205322 -4.549007 3.967340
6.15 4.95 -3.514184 3.664374 3.465362 -2.535875 -3.854799 3.635214
6.15 5.05 -3.514184 3.664374 3.465362 -2.575715 -3.975264 3.692359
6.15 5.15 -3.649895 3.685305 3.492537 -2.563569 -3.913974 3.663785
6.15 5.25 -3.649895 3.685305 3.492537 -2.653057 -3.976429 3.697040
6.15 5.35 -3.649895 3.685305 3.492537 -2.710979 -4.077043 3.745464
6.15 5.45 -3.802946 3.720016 3.523237 -2.725696 -3.957794 3.688336
6.15 5.55 -3.868539 3.734892 3.536394 -2.749169 -3.985111 3.699912
6.15 5.65 -3.868539 3.734892 3.536394 -2.828218 -4.060691 3.738365
6.15 5.75 -4.005343 3.756415 3.562059 -2.833935 -3.986022 3.704099
6.15 5.85 -4.055114 3.770627 3.571836 -2.877351 -4.014986 3.716873
6.15 5.95 -4.032758 3.765965 3.567617 -2.932448 -4.160930 3.785550
6.15 6.05 -4.055114 3.770627 3.571836 -2.975743 -4.243551 3.823612
6.15 6.15 -4.243565 3.808787 3.606636 -2.993671	-4.053479 3.735691
6.15 6.25 -4.243565 3.808787 3.606636 -3.039070 -4.172120 3.790863
6.15 6.35 -4.341187 3.834951 3.624797 -3.065565 -4.133918 3.770319
6.15 6.45 -4.341187 3.834951 3.624797 -3.092228 -4.252614 3.823838
6.15 6.55 -4.354426 3.861151 3.629321 -3.142957 -4.369993 3.868925
6.25 4.95 -3.514184 3.664374 3.465362 -2.562241 -3.873077 3.694930
6.25 5.05 -3.514184 3.664374 3.465362 -2.617533 -3.972296 3.742880
6.25 5.15 -3.675056 3.818912 3.510165 -2.619074 -3.853346 3.640971
6.25 5.25 -3.675056 3.818912 3.510165 -2.669506 -3.958151 3.691577
6.25 5.35 -3.675056 3.818912 3.510165 -2.716196 -4.071709 3.745155
6.25 5.45 -3.907759 3.871156 3.556261 -2.698439 -3.849800 3.635838
6.25 5.55 -4.006693 3.888525 3.574862 -2.756177 -3.783544 3.607022
6.25 5.65 -4.006693 3.888525 3.574862 -2.808759 -3.882121 3.655403
6.25 5.75 -4.006693 3.888525 3.574862 -2.857363 -3.990598 3.707353
6.25 5.85 -4.067047 3.899598 3.586068 -2.891884 -4.012056 3.717576
6.25 5.95 -4.092983 3.904127 3.590824 -2.932272 -4.088332 3.753389
6.25 6.05 -4.092983 3.904127 3.590824 -2.977403 -4.208208 3.808776
6.25 6.15 -4.252343 3.935289 3.619885 -3.002148 -4.059449 3.739945
6.25 6.25 -4.252343 3.935289 3.619885 -3.049647 -4.175606 3.794055
6.25 6.35 -4.357954 3.958376 3.638928 -3.064297 -4.135810 3.773117
6.25 6.45 -4.357954 3.958376 3.638928 -3.101216 -4.267789 3.833001
6.25 6.55 -4.407382 3.965951 3.647416 -3.169731 -4.265435 3.835220
6.35 4.95 -3.514184 3.664374 3.465362 -2.571410 -3.912189 3.764667
6.35 5.05 -3.514184 3.664374 3.465362 -2.595026 -4.046142 3.824403
6.35 5.15 -3.675056 3.818912 3.510165 -2.620320 -3.900763 3.712747
6.35 5.25 -3.675056 3.818912 3.510165 -2.671822 -4.002892 3.761485
6.35 5.35 -3.675056 3.818912 3.510165 -2.719362 -4.113814 3.813101
6.35 5.45 -3.675056 3.818912 3.510165 -2.763007 -4.232848 3.867190
6.35 5.55 -3.883025 3.866814 3.551610 -2.792761 -3.996324 3.758293
6.35 5.65 -4.006693 3.888525 3.574862 -2.810292 -3.928950 3.726749
6.35 5.75 -4.006693 3.888525 3.574862 -2.859370 -4.035309 3.776982
6.35 5.85 -4.092983 3.904127 3.590824 -2.888615 -4.017551 3.768840
6.35 5.95 -4.092983 3.904127 3.590824 -2.938627 -4.126278 3.819607
6.35 6.05 -4.092983 3.904127 3.590824 -2.984340 -4.243661 3.873057
6.35 6.15 -4.252343 3.935289 3.619885 -3.008533 -4.097797 3.806545
6.35 6.25 -4.252343 3.935289 3.619885 -3.056785 -4.211318 3.858718
6.35 6.35 -4.252343 3.935289 3.619885 -3.100848 -4.333003 3.913313
6.35 6.45 -4.357954 3.958376 3.638928 -3.141480 -4.259663 3.880302
6.35 6.55 -4.357954 3.958376 3.638928 -3.168723 -4.405083 3.943380
6.45 4.95 -3.538676 3.840781 3.487464 -2.547317 -3.945756 3.764449
6.45 5.05 -3.538676 3.840781 3.487464 -2.584770 -4.067112 3.819839
6.45 5.15 -3.710708 4.040544 3.538937 -2.626484 -3.873092 3.669663
6.45 5.25 -3.710708 4.040544 3.538937 -2.677682 -3.976524 3.719444
6.45 5.35 -3.710708 4.040544 3.538937 -2.724513 -4.089399 3.772454
6.45 5.45 -3.710708 4.040544 3.538937 -2.769509 -4.207732 3.826974
6.45 5.55 -3.923874 4.084387 3.580259 -2.802890 -3.945111 3.705002
6.45 5.65 -3.923874 4.084387 3.580258 -2.848920 -4.057488 3.757954
6.45 5.75 -4.041252 4.104433 3.601924 -2.874031 -3.984991 3.723987
6.45 5.85 -4.041252 4.104433 3.601924 -2.917701 -4.102574 3.778824
6.45 5.95 -4.126686 4.117826 3.617288 -2.942745 -4.087970 3.771891
6.45 6.05 -4.126686 4.117826 3.617288 -2.988175 -4.206500 3.826568
6.45 6.15 -4.252343 3.935289 3.619885 -3.016403 -4.134578 3.873315
6.45 6.25 -4.252343 3.935289 3.619885 -3.064263 -4.246719 3.923954
6.45 6.35 -4.252343 3.935289 3.619885 -3.108215 -4.366729 3.976878
6.45 6.45 -4.357954 3.958376 3.638928 -3.147762 -4.295739 3.945348
6.45 6.55 -4.357954 3.958376 3.638928 -3.192453 -4.417637 3.998786
6.55 4.95 -3.538676 3.840781 3.487464 -2.556295 -3.983448 3.832920
6.55 5.05 -3.538676 3.840781 3.487464 -2.633277 -4.054648 3.868830
6.55 5.15 -3.710708 4.040544 3.538937 -2.618350 -3.931465 3.745702
6.55 5.25 -3.710708 4.040544 3.538937 -2.685482 -4.014525 3.786876
6.55 5.35 -3.710708 4.040544 3.538937 -2.732812 -4.124957 3.838036
6.55 5.45 -3.710708 4.040544 3.538937 -2.775521 -4.244529 3.892059
6.55 5.55 -3.923874 4.084387 3.580259 -2.811211 -3.982920 3.772608
6.55 5.65 -3.923874 4.084387 3.580259 -2.857701 -4.092828 3.823694
6.55 5.75 -3.923874 4.084387 3.580259 -2.899312 -4.213341 3.878269
6.55 5.85 -4.041252 4.104433 3.601924 -2.917996 -4.148260 3.848044
6.55 5.95 -4.126686 4.117826 3.617288 -2.950008 -4.124863 3.837837
6.55 6.05 -4.126686 4.117826 3.617288 -2.995505 -4.241517 3.890857
6.55 6.15 -4.252343 3.935289 3.619885 -3.020691 -4.174179 3.940281
6.55 6.25 -4.252343 3.935289 3.619885 -3.062547 -4.291891 3.991851
6.55 6.35 -4.252343 3.935289 3.619885 -3.102204 -4.415920 4.045126
6.55 6.45 -4.357954 3.958376 3.638928 -3.151323 -4.333845 4.010274
6.55 6.55 -4.357954 3.958376 3.638928 -3.196432 -4.453646 4.061908
